ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max_by_min,ela_meta.quad_simple.cond,ela_meta.costs_runtime,ela_level.costs_runtime
0.12539197814919878,-0.01560263994616545,-0.02276051569351451,-0.0027371579871300344,0.0034182337258395865,0.032034520569447715,0.01033068384658161
0.0009211295990460555,0.03597869726555214,0.0020015084264742257,0.016187372082238378,0.009962867385493158,0.019187245496659518,0.010217807130040828
0.015304293325588327,-0.009346030729206712,-0.015070895118115343,-0.007380104763885578,0.0067243024691936125,0.04200652887975764,0.013860018456292204
-0.008542780551390568,-0.027442943406540576,-0.04947806491346755,-0.019891521629108712,0.00895612577857764,-0.012059082797784443,0.006036828650121326
-0.02324596126810178,-0.011229638241157282,0.013321512580148114,0.026331290588767885,-0.045940026496785975,0.0028489554485611537,0.011632883422504061
-0.02196978199748438,0.005026564362819525,0.02005770211156547,0.02424101227708505,0.010187141425349731,-0.005454047018526434,0.012053972435452606
-0.010074651385975469,-0.0033245337548134606,0.015401920131818007,0.027627885502759283,0.008073869060738103,0.0005476374563771619,0.011642541960230294
-0.03725626445220728,-0.016875509189877434,-0.006611683553257059,0.006515044682226745,-0.5785225126980755,-0.0018874912454773427,-0.00981019106344124
-0.013518701589367046,-0.005285898975055728,0.013857321102404483,0.022702087201392315,0.009931553985085068,0.04060865707148834,0.004046587183229943
0.0026189925686247906,0.029208062776969537,0.042656574301299786,0.0197990610526815,0.0020996152543557856,0.005343287918312297,0.01173475039728008
-0.007580403611218934,0.03908645748311165,0.001344278091339142,0.02284864766231509,0.010397368393008458,-0.022273848323451674,0.009546825776436754
-0.0270701373484503,0.002337047420748784,0.03933387962766845,0.024348323865935294,0.010053579322259353,-0.004473473107550106,0.002891554970786481
-0.016899572207022658,-0.006950392142096743,0.0221144828119549,0.02655624083154446,0.00854609011185481,-0.002356161704625423,0.015309600382319282
-0.01775772917125014,0.01568133664741365,0.03385485193848167,0.010854890296388826,0.01029109613275702,0.007682683978615558,-0.011620457243364607
-0.012003039295726246,-0.026522331851479508,2.084647723956095e-05,0.019133011520288932,0.004583489336400192,-0.004466421833529814,0.015112443646021477
0.0017429081587248332,0.0416512190803492,-0.012382161168541954,0.010150219133933247,-0.009544018664546985,-0.0072471726910747205,0.006697867750217124
0.12894804997790482,0.01055024022186568,-0.049726750200708,0.0022780694249611017,-0.012138228249449986,-0.03920649199903958,0.005570833828649774
0.05723958647134975,-0.06415260429479856,-0.04632600822052647,0.035854829258176645,0.005116844923250909,0.03323773506562996,0.025467627249965395
-0.010369881729732428,0.023324761298605043,0.038813514945676766,-0.008017234959272214,-0.001240376003125418,0.0067311805346555315,0.012776747381122422
